dataset,image,group_id,polyp_idx,xmin,ymin,xmax,ymax,img_h,img_w,seg_area_native,seg_area_640,bbox_area_640,rel_area_pct,size_coco,size_coco_native,size_clinical,diam_px_640
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq12/images/138.jpg,pgen_seq12,0,535,767,703,879,1024,1030,7621,2942,7373,0.723,medium,medium,small,61.2
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq12/images/2.jpg,pgen_seq12,0,377,552,546,691,1024,1030,15004,5793,9189,1.423,medium,large,small,85.9
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq12/images/59.jpg,pgen_seq12,0,359,756,512,856,1024,1030,12251,4730,6005,1.162,medium,large,small,77.6
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq12/images/214.jpg,pgen_seq12,0,487,567,672,770,1024,1030,27487,10612,14650,2.606,large,large,medium,116.2
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq12/images/230.jpg,pgen_seq12,0,512,649,719,892,1024,1030,33143,12796,19595,3.142,large,large,medium,127.6
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq12/images/137.jpg,pgen_seq12,0,536,781,599,880,1024,1030,4518,1744,2471,0.428,medium,medium,small,47.1
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq12/images/137.jpg,pgen_seq12,1,669,781,695,816,1024,1030,453,175,375,0.043,small,small,small,14.9
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq13/images/75.jpg,pgen_seq13,0,308,0,427,29,1064,1440,3038,600,711,0.198,small,medium,small,27.6
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq13/images/211.jpg,pgen_seq13,0,531,24,1023,908,1064,1440,289149,57116,86184,18.872,large,large,large,269.7
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq13/images/71.jpg,pgen_seq13,0,327,0,438,34,1064,1440,3005,594,774,0.196,small,medium,small,27.5
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq13/images/198.jpg,pgen_seq13,0,471,43,998,923,1064,1440,289091,57104,91885,18.868,large,large,large,269.6
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq13/images/234.jpg,pgen_seq13,0,764,211,1253,893,1064,1440,202298,39960,66108,13.203,large,large,large,225.6
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq13/images/241.jpg,pgen_seq13,0,769,295,1267,900,1064,1440,178509,35261,59732,11.651,large,large,large,211.9
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq13/images/150.jpg,pgen_seq13,0,1085,601,1379,1012,1064,1440,75828,14978,24008,4.949,large,large,medium,138.1
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq13/images/204.jpg,pgen_seq13,0,463,11,1006,909,1064,1440,300371,59333,96604,19.604,large,large,large,274.9
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq13/images/116.jpg,pgen_seq13,0,180,0,941,694,1064,1440,327321,64656,104610,21.363,large,large,large,286.9
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq13/images/166.jpg,pgen_seq13,0,387,32,1069,940,1064,1440,377749,74617,122636,24.655,large,large,large,308.2
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq13/images/232.jpg,pgen_seq13,0,758,231,1243,911,1064,1440,197070,38927,65376,12.862,large,large,large,222.6
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq13/images/93.jpg,pgen_seq13,0,223,1,1081,585,1064,1440,312340,61697,99262,20.386,large,large,large,280.3
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq13/images/200.jpg,pgen_seq13,0,437,47,994,923,1064,1440,303936,60037,96665,19.837,large,large,large,276.5
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq13/images/18.jpg,pgen_seq13,0,931,266,1267,609,1064,1440,22537,4452,22899,1.471,medium,large,medium,75.3
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq13/images/18.jpg,pgen_seq13,1,584,281,1266,1023,1064,1440,337473,66661,100241,22.026,large,large,large,291.3
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq13/images/192.jpg,pgen_seq13,0,471,60,986,915,1064,1440,263435,52037,87249,17.194,large,large,large,257.4
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq13/images/111.jpg,pgen_seq13,0,164,0,926,681,1064,1440,335731,66317,102788,21.912,large,large,large,290.6
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq13/images/3.jpg,pgen_seq13,0,833,770,1084,1057,1064,1440,48620,9604,14336,3.173,large,large,medium,110.6
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq13/images/3.jpg,pgen_seq13,1,1040,841,1070,868,1064,1440,100,20,171,0.007,small,small,small,5.0
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq13/images/3.jpg,pgen_seq13,2,1074,872,1144,999,1064,1440,3234,639,1795,0.211,small,medium,small,28.5
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq13/images/49.jpg,pgen_seq13,0,243,0,431,123,1064,1440,13945,2755,4629,0.91,medium,large,small,59.2
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq13/images/68.jpg,pgen_seq13,0,278,1,474,106,1064,1440,11893,2349,4125,0.776,medium,large,small,54.7
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq13/images/197.jpg,pgen_seq13,0,474,30,998,913,1064,1440,281747,55654,91674,18.389,large,large,large,266.2
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq13/images/235.jpg,pgen_seq13,0,766,220,1248,904,1064,1440,198842,39277,65354,12.978,large,large,large,223.6
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq13/images/57.jpg,pgen_seq13,0,301,0,513,130,1064,1440,15183,2999,5512,0.991,medium,large,small,61.8
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq13/images/123.jpg,pgen_seq13,0,158,0,1346,1063,1064,1440,840898,166103,249896,54.883,large,large,large,459.9
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq13/images/220.jpg,pgen_seq13,0,722,40,1130,900,1064,1440,254986,50368,69560,16.642,large,large,large,253.2
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq13/images/167.jpg,pgen_seq13,0,417,87,1031,893,1064,1440,280353,55378,98036,18.298,large,large,large,265.5
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq13/images/101.jpg,pgen_seq13,0,219,1,1067,599,1064,1440,313712,61968,100455,20.475,large,large,large,280.9
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq13/images/159.jpg,pgen_seq13,0,318,15,1084,973,1064,1440,444526,87808,145294,29.013,large,large,large,334.4
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq13/images/104.jpg,pgen_seq13,0,198,0,1029,624,1064,1440,322200,63644,102716,21.029,large,large,large,284.7
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq13/images/247.jpg,pgen_seq13,0,773,220,1308,966,1064,1440,251167,49613,79090,16.393,large,large,large,251.3
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq13/images/11.jpg,pgen_seq13,0,939,378,1221,743,1064,1440,17216,3401,20460,1.124,medium,large,medium,65.8
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq13/images/11.jpg,pgen_seq13,1,636,405,1207,1057,1064,1440,241523,47708,73781,15.764,large,large,large,246.5
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq13/images/156.jpg,pgen_seq13,0,326,3,1095,974,1064,1440,449246,88740,147840,29.321,large,large,large,336.1
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq13/images/145.jpg,pgen_seq13,0,366,0,1103,955,1064,1440,433714,85672,139364,28.307,large,large,large,330.3
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq13/images/54.jpg,pgen_seq13,0,336,0,602,165,1064,1440,23939,4729,8755,1.562,medium,large,small,77.6
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq13/images/51.jpg,pgen_seq13,0,243,0,443,149,1064,1440,16548,3269,5956,1.08,medium,large,small,64.5
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq13/images/209.jpg,pgen_seq13,0,473,10,1011,909,1064,1440,301038,59464,95822,19.648,large,large,large,275.2
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq13/images/58.jpg,pgen_seq13,0,309,0,438,49,1064,1440,5083,1004,1284,0.332,small,medium,small,35.8
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq13/images/121.jpg,pgen_seq13,0,215,0,1310,1063,1064,1440,700498,138370,230349,45.72,large,large,large,419.7
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq13/images/238.jpg,pgen_seq13,0,766,263,1264,902,1064,1440,189252,37383,63083,12.352,large,large,large,218.2
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq13/images/10.jpg,pgen_seq13,0,959,400,1245,824,1064,1440,19899,3931,24094,1.299,medium,large,medium,70.7
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq13/images/10.jpg,pgen_seq13,1,687,434,1198,1028,1064,1440,198555,39221,60176,12.959,large,large,large,223.5
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq13/images/10.jpg,pgen_seq13,2,1215,828,1221,844,1064,1440,30,6,24,0.002,small,small,small,2.8
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq13/images/10.jpg,pgen_seq13,3,1194,859,1205,865,1064,1440,42,8,17,0.003,small,small,small,3.2
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq13/images/118.jpg,pgen_seq13,0,165,0,1110,983,1064,1440,540389,106744,183874,35.27,large,large,large,368.7
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq13/images/110.jpg,pgen_seq13,0,160,0,940,686,1064,1440,342488,67652,105985,22.353,large,large,large,293.5
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq13/images/115.jpg,pgen_seq13,0,171,0,926,653,1064,1440,309381,61112,97664,20.192,large,large,large,278.9
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq13/images/67.jpg,pgen_seq13,0,279,0,409,52,1064,1440,5553,1097,1371,0.362,medium,medium,small,37.4
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq13/images/182.jpg,pgen_seq13,0,489,78,1123,1051,1064,1440,302794,59811,122171,19.763,large,large,large,276.0
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq13/images/126.jpg,pgen_seq13,0,248,0,1175,1063,1064,1440,620286,122526,195040,40.484,large,large,large,395.0
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq13/images/162.jpg,pgen_seq13,0,345,47,1058,948,1064,1440,385982,76243,127215,25.192,large,large,large,311.6
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq13/images/62.jpg,pgen_seq13,0,298,0,393,46,1064,1440,3615,714,891,0.236,small,medium,small,30.2
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq13/images/244.jpg,pgen_seq13,0,769,241,1313,977,1064,1440,254042,50181,79341,16.581,large,large,large,252.8
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq13/images/120.jpg,pgen_seq13,0,219,0,1195,1063,1064,1440,629139,124274,205339,41.062,large,large,large,397.8
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq13/images/179.jpg,pgen_seq13,0,610,184,710,283,1064,1440,6953,1373,1995,0.454,medium,medium,small,41.8
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq13/images/154.jpg,pgen_seq13,0,352,11,1102,969,1064,1440,443649,87634,142264,28.956,large,large,large,334.0
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq13/images/99.jpg,pgen_seq13,0,233,0,932,394,1064,1440,168124,33210,54617,10.973,large,large,large,205.6
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq13/images/131.jpg,pgen_seq13,0,255,28,1073,983,1064,1440,450438,88975,154660,29.399,large,large,large,336.6
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq13/images/190.jpg,pgen_seq13,0,474,51,1049,969,1064,1440,312744,61777,104562,20.412,large,large,large,280.5
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq13/images/105.jpg,pgen_seq13,0,180,0,873,527,1064,1440,219328,43324,72382,14.315,large,large,large,234.9
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq13/images/191.jpg,pgen_seq13,0,457,47,1024,949,1064,1440,300665,59391,101314,19.624,large,large,large,275.0
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq13/images/112.jpg,pgen_seq13,0,164,1,907,643,1064,1440,307432,60727,94497,20.065,large,large,large,278.1
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq13/images/236.jpg,pgen_seq13,0,762,255,1259,898,1064,1440,189026,37338,63351,12.337,large,large,large,218.0
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq13/images/169.jpg,pgen_seq13,0,506,64,818,492,1064,1440,72739,14368,26524,4.747,large,large,medium,135.3
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq13/images/177.jpg,pgen_seq13,0,599,157,718,303,1064,1440,10091,1993,3484,0.659,medium,large,small,50.4
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq13/images/164.jpg,pgen_seq13,0,358,50,1062,958,1064,1440,385665,76181,126587,25.171,large,large,large,311.4
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq13/images/103.jpg,pgen_seq13,0,209,1,1031,593,1064,1440,291505,57581,96403,19.026,large,large,large,270.8
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq13/images/109.jpg,pgen_seq13,0,173,0,943,672,1064,1440,331099,65402,102495,21.61,large,large,large,288.6
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq13/images/165.jpg,pgen_seq13,0,377,39,1067,955,1064,1440,383328,75719,125165,25.019,large,large,large,310.5
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq13/images/172.jpg,pgen_seq13,0,1035,865,1239,1054,1064,1440,26860,5306,7694,1.753,medium,large,small,82.2
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq13/images/193.jpg,pgen_seq13,0,462,55,980,909,1064,1440,266160,52575,87653,17.372,large,large,large,258.7
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq13/images/188.jpg,pgen_seq13,0,482,44,1042,965,1064,1440,308423,60923,102171,20.13,large,large,large,278.5
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq13/images/158.jpg,pgen_seq13,0,322,24,1088,977,1064,1440,442405,87389,144537,28.875,large,large,large,333.6
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq13/images/50.jpg,pgen_seq13,0,1231,219,1422,772,1064,1440,82301,16257,21011,5.372,large,large,medium,143.9
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq13/images/1.jpg,pgen_seq13,0,803,714,1042,965,1064,1440,35993,7110,11947,2.349,medium,large,medium,95.1
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq13/images/1.jpg,pgen_seq13,1,1018,835,1039,851,1064,1440,48,9,74,0.003,small,small,small,3.4
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq13/images/1.jpg,pgen_seq13,2,1041,854,1070,915,1064,1440,955,189,367,0.062,small,small,small,15.5
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq13/images/186.jpg,pgen_seq13,0,491,76,1040,960,1064,1440,278849,55081,96148,18.2,large,large,large,264.8
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq13/images/52.jpg,pgen_seq13,0,241,0,453,148,1064,1440,18495,3653,6269,1.207,medium,large,small,68.2
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq13/images/95.jpg,pgen_seq13,0,981,266,1421,1006,1064,1440,240448,47496,64549,15.693,large,large,large,245.9
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq13/images/19.jpg,pgen_seq13,0,940,245,1231,541,1064,1440,11345,2241,17131,0.74,medium,large,medium,53.4
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq13/images/19.jpg,pgen_seq13,1,902,249,934,259,1064,1440,55,11,72,0.004,small,small,small,3.7
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq13/images/19.jpg,pgen_seq13,2,541,265,1250,1052,1064,1440,387789,76600,110515,25.31,large,large,large,312.3
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq13/images/60.jpg,pgen_seq13,0,286,0,414,54,1064,1440,5298,1047,1401,0.346,medium,medium,small,36.5
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq13/images/124.jpg,pgen_seq13,0,169,0,1358,1063,1064,1440,841504,166223,250106,54.923,large,large,large,460.0
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq13/images/189.jpg,pgen_seq13,0,474,48,1041,962,1064,1440,310181,61270,102661,20.245,large,large,large,279.3
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq13/images/69.jpg,pgen_seq13,0,320,0,454,35,1064,1440,3686,728,960,0.241,small,medium,small,30.4
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq13/images/163.jpg,pgen_seq13,0,351,35,1055,956,1064,1440,385195,76088,128397,25.141,large,large,large,311.3
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq13/images/225.jpg,pgen_seq13,0,754,141,1207,900,1064,1440,215938,42654,68156,14.094,large,large,large,233.0
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq13/images/14.jpg,pgen_seq13,0,1028,475,1289,886,1064,1440,26858,5305,21322,1.753,medium,large,medium,82.2
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq13/images/14.jpg,pgen_seq13,1,789,536,1231,1046,1064,1440,143245,28295,44716,9.349,large,large,large,189.8
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq13/images/91.jpg,pgen_seq13,0,211,3,1067,564,1064,1440,308830,61003,95138,20.157,large,large,large,278.7
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq13/images/249.jpg,pgen_seq13,0,759,183,1253,886,1064,1440,217805,43023,68836,14.216,large,large,large,234.0
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq13/images/70.jpg,pgen_seq13,0,329,0,450,32,1064,1440,3343,660,795,0.218,small,medium,small,29.0
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq13/images/117.jpg,pgen_seq13,0,1032,338,1421,1032,1064,1440,184796,36503,53541,12.061,large,large,large,215.6
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq13/images/23.jpg,pgen_seq13,0,133,0,1133,1063,1064,1440,848300,167565,210383,55.366,large,large,large,461.9
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq13/images/199.jpg,pgen_seq13,0,453,50,995,930,1064,1440,291288,57538,94495,19.012,large,large,large,270.7
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq13/images/205.jpg,pgen_seq13,0,462,22,1009,906,1064,1440,297904,58845,95799,19.443,large,large,large,273.7
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq13/images/64.jpg,pgen_seq13,0,260,0,517,121,1064,1440,17034,3365,6217,1.112,medium,large,small,65.5
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq13/images/216.jpg,pgen_seq13,0,649,21,1069,905,1064,1440,275076,54336,73597,17.953,large,large,large,263.0
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq13/images/21.jpg,pgen_seq13,0,68,0,1421,924,1064,1440,1056571,208705,247398,68.96,large,large,large,515.5
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq13/images/208.jpg,pgen_seq13,0,462,8,1012,893,1064,1440,305490,60344,96432,19.939,large,large,large,277.2
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq13/images/72.jpg,pgen_seq13,0,924,178,1421,987,1064,1440,301938,59642,79680,19.707,large,large,large,275.6
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq13/images/147.jpg,pgen_seq13,0,373,0,1102,944,1064,1440,422235,83404,136267,27.558,large,large,large,325.9
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq13/images/148.jpg,pgen_seq13,0,372,0,1092,945,1064,1440,425074,83965,134729,27.743,large,large,large,327.0
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq13/images/113.jpg,pgen_seq13,0,168,0,914,664,1064,1440,320285,63266,98124,20.904,large,large,large,283.8
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq13/images/12.jpg,pgen_seq13,0,804,617,1205,1063,1064,1440,124681,24628,35495,8.138,large,large,medium,177.1
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq13/images/108.jpg,pgen_seq13,0,164,0,964,737,1064,1440,375431,74159,116768,24.503,large,large,large,307.3
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq13/images/221.jpg,pgen_seq13,0,728,40,1142,909,1064,1440,250678,49517,71319,16.361,large,large,large,251.1
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq13/images/22.jpg,pgen_seq13,0,68,0,1415,1063,1064,1440,1063376,210050,283313,69.404,large,large,large,517.1
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq13/images/129.jpg,pgen_seq13,0,282,40,1072,977,1064,1440,428243,84591,146560,27.95,large,large,large,328.2
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq13/images/140.jpg,pgen_seq13,0,244,4,1085,972,1064,1440,476711,94165,161165,31.114,large,large,large,346.3
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq13/images/100.jpg,pgen_seq13,0,233,0,959,434,1064,1440,194429,38406,62468,12.69,large,large,large,221.1
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq13/images/248.jpg,pgen_seq13,0,758,195,1310,1001,1064,1440,270391,53411,88152,17.648,large,large,large,260.8
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq13/images/178.jpg,pgen_seq13,0,606,161,699,248,1064,1440,5712,1128,1634,0.373,medium,medium,small,37.9
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq13/images/9.jpg,pgen_seq13,0,797,786,1134,1063,1064,1440,72665,14354,18561,4.743,large,large,medium,135.2
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq13/images/106.jpg,pgen_seq13,0,1016,320,1422,1028,1064,1440,199815,39470,57000,13.041,large,large,large,224.2
