dataset,image,mask,group_id,n_polyp,has_polyp,img_h,img_w
Kvasir-SEG,/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju85bf1algsq0871y9gtlq97.jpg,/home/samsul/Documents/Polyp Detection/kvasir-seg/masks/cju85bf1algsq0871y9gtlq97.jpg,kvasir,1,1,528,475
Kvasir-SEG,/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju5bmhdcafs909878qfzrqzi.jpg,/home/samsul/Documents/Polyp Detection/kvasir-seg/masks/cju5bmhdcafs909878qfzrqzi.jpg,kvasir,1,1,528,561
Kvasir-SEG,/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju88evxanv9r08176zkeovec.jpg,/home/samsul/Documents/Polyp Detection/kvasir-seg/masks/cju88evxanv9r08176zkeovec.jpg,kvasir,1,1,530,570
Kvasir-SEG,/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju5fb86jd1jp0755b1ukbhq5.jpg,/home/samsul/Documents/Polyp Detection/kvasir-seg/masks/cju5fb86jd1jp0755b1ukbhq5.jpg,kvasir,1,1,424,560
Kvasir-SEG,/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju7dubap2g0w0801fgl42mg9.jpg,/home/samsul/Documents/Polyp Detection/kvasir-seg/masks/cju7dubap2g0w0801fgl42mg9.jpg,kvasir,1,1,528,623
Kvasir-SEG,/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju0qx73cjw570799j4n5cjze.jpg,/home/samsul/Documents/Polyp Detection/kvasir-seg/masks/cju0qx73cjw570799j4n5cjze.jpg,kvasir,1,1,529,619
Kvasir-SEG,/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju7crgxa28550755wbsgqkel.jpg,/home/samsul/Documents/Polyp Detection/kvasir-seg/masks/cju7crgxa28550755wbsgqkel.jpg,kvasir,1,1,504,622
Kvasir-SEG,/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju1ewnoh5z030855vpex9uzt.jpg,/home/samsul/Documents/Polyp Detection/kvasir-seg/masks/cju1ewnoh5z030855vpex9uzt.jpg,kvasir,1,1,529,622
Kvasir-SEG,/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju2sszfq3uye0878sucelzk2.jpg,/home/samsul/Documents/Polyp Detection/kvasir-seg/masks/cju2sszfq3uye0878sucelzk2.jpg,kvasir,1,1,531,622
Kvasir-SEG,/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju6ut4l8va6y0755tyw3vfqq.jpg,/home/samsul/Documents/Polyp Detection/kvasir-seg/masks/cju6ut4l8va6y0755tyw3vfqq.jpg,kvasir,1,1,529,605
Kvasir-SEG,/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju17hw9hr9c5098800fu4u8e.jpg,/home/samsul/Documents/Polyp Detection/kvasir-seg/masks/cju17hw9hr9c5098800fu4u8e.jpg,kvasir,1,1,528,623
Kvasir-SEG,/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju2xf8e5y2wm08359vcgk09b.jpg,/home/samsul/Documents/Polyp Detection/kvasir-seg/masks/cju2xf8e5y2wm08359vcgk09b.jpg,kvasir,1,1,530,571
Kvasir-SEG,/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju5yclrymlgj0818k426ud6z.jpg,/home/samsul/Documents/Polyp Detection/kvasir-seg/masks/cju5yclrymlgj0818k426ud6z.jpg,kvasir,1,1,529,622
Kvasir-SEG,/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju2okvco06xc0799kxe5n1qh.jpg,/home/samsul/Documents/Polyp Detection/kvasir-seg/masks/cju2okvco06xc0799kxe5n1qh.jpg,kvasir,1,1,530,577
Kvasir-SEG,/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju2wx0gh7fpz0878wwyd9ep8.jpg,/home/samsul/Documents/Polyp Detection/kvasir-seg/masks/cju2wx0gh7fpz0878wwyd9ep8.jpg,kvasir,1,1,529,616
Kvasir-SEG,/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju84kplnl1y30755ropua1b0.jpg,/home/samsul/Documents/Polyp Detection/kvasir-seg/masks/cju84kplnl1y30755ropua1b0.jpg,kvasir,1,1,528,622
Kvasir-SEG,/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju6vrs1ov8cr098788h8gs6j.jpg,/home/samsul/Documents/Polyp Detection/kvasir-seg/masks/cju6vrs1ov8cr098788h8gs6j.jpg,kvasir,1,1,529,621
Kvasir-SEG,/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju7agj961l2r0818z29iq8yn.jpg,/home/samsul/Documents/Polyp Detection/kvasir-seg/masks/cju7agj961l2r0818z29iq8yn.jpg,kvasir,1,1,530,622
Kvasir-SEG,/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju83yddek68q0850d2x7zfkm.jpg,/home/samsul/Documents/Polyp Detection/kvasir-seg/masks/cju83yddek68q0850d2x7zfkm.jpg,kvasir,1,1,529,622
Kvasir-SEG,/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju2p4ddkmzxj0993p94o62av.jpg,/home/samsul/Documents/Polyp Detection/kvasir-seg/masks/cju2p4ddkmzxj0993p94o62av.jpg,kvasir,1,1,529,592
Kvasir-SEG,/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju2qh5le1ock0878oahaql7d.jpg,/home/samsul/Documents/Polyp Detection/kvasir-seg/masks/cju2qh5le1ock0878oahaql7d.jpg,kvasir,1,1,530,622
Kvasir-SEG,/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju2qozsk20cq0855ugrg3cri.jpg,/home/samsul/Documents/Polyp Detection/kvasir-seg/masks/cju2qozsk20cq0855ugrg3cri.jpg,kvasir,1,1,546,626
Kvasir-SEG,/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju2y40d8ulqo0993q0adtgtb.jpg,/home/samsul/Documents/Polyp Detection/kvasir-seg/masks/cju2y40d8ulqo0993q0adtgtb.jpg,kvasir,1,1,529,617
Kvasir-SEG,/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju8bbznkrf5g0871jncffynk.jpg,/home/samsul/Documents/Polyp Detection/kvasir-seg/masks/cju8bbznkrf5g0871jncffynk.jpg,kvasir,1,1,531,619
Kvasir-SEG,/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju1ftaji6isw0855108yqcse.jpg,/home/samsul/Documents/Polyp Detection/kvasir-seg/masks/cju1ftaji6isw0855108yqcse.jpg,kvasir,1,1,502,562
Kvasir-SEG,/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju7ea4om2l910801bohqjccy.jpg,/home/samsul/Documents/Polyp Detection/kvasir-seg/masks/cju7ea4om2l910801bohqjccy.jpg,kvasir,1,1,546,626
Kvasir-SEG,/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju45rj7ln8980850a7821fov.jpg,/home/samsul/Documents/Polyp Detection/kvasir-seg/masks/cju45rj7ln8980850a7821fov.jpg,kvasir,2,1,546,585
Kvasir-SEG,/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju2hdr06v2bq0799mbm3bks1.jpg,/home/samsul/Documents/Polyp Detection/kvasir-seg/masks/cju2hdr06v2bq0799mbm3bks1.jpg,kvasir,1,1,530,621
Kvasir-SEG,/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju5tgbzhjllu08174ca41eus.jpg,/home/samsul/Documents/Polyp Detection/kvasir-seg/masks/cju5tgbzhjllu08174ca41eus.jpg,kvasir,1,1,531,622
Kvasir-SEG,/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju2otvvv0l7z0855x7we8cb0.jpg,/home/samsul/Documents/Polyp Detection/kvasir-seg/masks/cju2otvvv0l7z0855x7we8cb0.jpg,kvasir,1,1,531,571
Kvasir-SEG,/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju83kxitjv340987z09m0ezy.jpg,/home/samsul/Documents/Polyp Detection/kvasir-seg/masks/cju83kxitjv340987z09m0ezy.jpg,kvasir,1,1,546,626
Kvasir-SEG,/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju8cj10qsrau0871o2dr6ai1.jpg,/home/samsul/Documents/Polyp Detection/kvasir-seg/masks/cju8cj10qsrau0871o2dr6ai1.jpg,kvasir,1,1,530,622
Kvasir-SEG,/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju42qet0lsq90871e50xbnuv.jpg,/home/samsul/Documents/Polyp Detection/kvasir-seg/masks/cju42qet0lsq90871e50xbnuv.jpg,kvasir,1,1,531,598
Kvasir-SEG,/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju2raxlosl630988jdbfy9b0.jpg,/home/samsul/Documents/Polyp Detection/kvasir-seg/masks/cju2raxlosl630988jdbfy9b0.jpg,kvasir,1,1,528,557
Kvasir-SEG,/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju2xa3i4y0160988i679zsqd.jpg,/home/samsul/Documents/Polyp Detection/kvasir-seg/masks/cju2xa3i4y0160988i679zsqd.jpg,kvasir,1,1,528,619
Kvasir-SEG,/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju45t5ddnbio0987qtqzx762.jpg,/home/samsul/Documents/Polyp Detection/kvasir-seg/masks/cju45t5ddnbio0987qtqzx762.jpg,kvasir,1,1,530,618
Kvasir-SEG,/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju2y5zas8m7f0801d34g5owq.jpg,/home/samsul/Documents/Polyp Detection/kvasir-seg/masks/cju2y5zas8m7f0801d34g5owq.jpg,kvasir,2,1,479,586
Kvasir-SEG,/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju8a2itsq4dv0755ntlovpxe.jpg,/home/samsul/Documents/Polyp Detection/kvasir-seg/masks/cju8a2itsq4dv0755ntlovpxe.jpg,kvasir,1,1,531,582
Kvasir-SEG,/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju3xzvnzj0hd0755xprz39nj.jpg,/home/samsul/Documents/Polyp Detection/kvasir-seg/masks/cju3xzvnzj0hd0755xprz39nj.jpg,kvasir,1,1,513,625
Kvasir-SEG,/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju2z2x3nvd3c099350zgty7w.jpg,/home/samsul/Documents/Polyp Detection/kvasir-seg/masks/cju2z2x3nvd3c099350zgty7w.jpg,kvasir,1,1,530,553
Kvasir-SEG,/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju8cgi2kspp308011nxdtjp6.jpg,/home/samsul/Documents/Polyp Detection/kvasir-seg/masks/cju8cgi2kspp308011nxdtjp6.jpg,kvasir,1,1,530,619
Kvasir-SEG,/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju40poe4kt9s0755f9cnm3h5.jpg,/home/samsul/Documents/Polyp Detection/kvasir-seg/masks/cju40poe4kt9s0755f9cnm3h5.jpg,kvasir,1,1,1070,1348
Kvasir-SEG,/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju14pxbaoksp0835qzorx6g6.jpg,/home/samsul/Documents/Polyp Detection/kvasir-seg/masks/cju14pxbaoksp0835qzorx6g6.jpg,kvasir,1,1,530,622
Kvasir-SEG,/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju5bbtwsa8cl0987wgfsqpao.jpg,/home/samsul/Documents/Polyp Detection/kvasir-seg/masks/cju5bbtwsa8cl0987wgfsqpao.jpg,kvasir,1,1,531,595
Kvasir-SEG,/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju8b3ka8r64u0801fh18hk7l.jpg,/home/samsul/Documents/Polyp Detection/kvasir-seg/masks/cju8b3ka8r64u0801fh18hk7l.jpg,kvasir,1,1,546,626
Kvasir-SEG,/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju2iatlki5u309930zmgkv6h.jpg,/home/samsul/Documents/Polyp Detection/kvasir-seg/masks/cju2iatlki5u309930zmgkv6h.jpg,kvasir,1,1,522,621
Kvasir-SEG,/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju3xtufwiv9c0818djsc4cqd.jpg,/home/samsul/Documents/Polyp Detection/kvasir-seg/masks/cju3xtufwiv9c0818djsc4cqd.jpg,kvasir,1,1,530,615
Kvasir-SEG,/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju1fm3id6gl50801r3fok20c.jpg,/home/samsul/Documents/Polyp Detection/kvasir-seg/masks/cju1fm3id6gl50801r3fok20c.jpg,kvasir,1,1,531,622
Kvasir-SEG,/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju40jl7skiuo0817p0smlgg8.jpg,/home/samsul/Documents/Polyp Detection/kvasir-seg/masks/cju40jl7skiuo0817p0smlgg8.jpg,kvasir,1,1,506,601
Kvasir-SEG,/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju88z8bson4h0871nnd7fdxo.jpg,/home/samsul/Documents/Polyp Detection/kvasir-seg/masks/cju88z8bson4h0871nnd7fdxo.jpg,kvasir,1,1,546,626
Kvasir-SEG,/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju2omjpeqj5a0988pjdlb8l1.jpg,/home/samsul/Documents/Polyp Detection/kvasir-seg/masks/cju2omjpeqj5a0988pjdlb8l1.jpg,kvasir,1,1,530,566
Kvasir-SEG,/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju3x5u2tiihx0818914gzxy1.jpg,/home/samsul/Documents/Polyp Detection/kvasir-seg/masks/cju3x5u2tiihx0818914gzxy1.jpg,kvasir,1,1,530,622
Kvasir-SEG,/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju32jcdabepz0878d0cznmfe.jpg,/home/samsul/Documents/Polyp Detection/kvasir-seg/masks/cju32jcdabepz0878d0cznmfe.jpg,kvasir,1,1,530,622
Kvasir-SEG,/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju358pwtdby20878cg7nm0np.jpg,/home/samsul/Documents/Polyp Detection/kvasir-seg/masks/cju358pwtdby20878cg7nm0np.jpg,kvasir,1,1,528,581
Kvasir-SEG,/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju846ec0kj7z08012o10klrb.jpg,/home/samsul/Documents/Polyp Detection/kvasir-seg/masks/cju846ec0kj7z08012o10klrb.jpg,kvasir,1,1,530,616
Kvasir-SEG,/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju2s2527pfyr0993l3h1149a.jpg,/home/samsul/Documents/Polyp Detection/kvasir-seg/masks/cju2s2527pfyr0993l3h1149a.jpg,kvasir,1,1,529,622
Kvasir-SEG,/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju17z0qongpa0993de4boim4.jpg,/home/samsul/Documents/Polyp Detection/kvasir-seg/masks/cju17z0qongpa0993de4boim4.jpg,kvasir,1,1,529,622
Kvasir-SEG,/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju35k2fr3vc50988c85qkrwg.jpg,/home/samsul/Documents/Polyp Detection/kvasir-seg/masks/cju35k2fr3vc50988c85qkrwg.jpg,kvasir,2,1,530,570
Kvasir-SEG,/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju5uget8krjy0818kvywd0zu.jpg,/home/samsul/Documents/Polyp Detection/kvasir-seg/masks/cju5uget8krjy0818kvywd0zu.jpg,kvasir,1,1,529,608
Kvasir-SEG,/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju2u2b9o4zvp08788qb9nqxj.jpg,/home/samsul/Documents/Polyp Detection/kvasir-seg/masks/cju2u2b9o4zvp08788qb9nqxj.jpg,kvasir,1,1,527,564
Kvasir-SEG,/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju1hhj6mxfp90835n3wofrap.jpg,/home/samsul/Documents/Polyp Detection/kvasir-seg/masks/cju1hhj6mxfp90835n3wofrap.jpg,kvasir,1,1,530,622
Kvasir-SEG,/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju892fesoq2g0801n0e0jyia.jpg,/home/samsul/Documents/Polyp Detection/kvasir-seg/masks/cju892fesoq2g0801n0e0jyia.jpg,kvasir,1,1,546,589
Kvasir-SEG,/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju8apjewqrk00801k5d71gky.jpg,/home/samsul/Documents/Polyp Detection/kvasir-seg/masks/cju8apjewqrk00801k5d71gky.jpg,kvasir,1,1,530,451
Kvasir-SEG,/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju5jx7jzf7c90871c2i9aiov.jpg,/home/samsul/Documents/Polyp Detection/kvasir-seg/masks/cju5jx7jzf7c90871c2i9aiov.jpg,kvasir,1,1,528,622
Kvasir-SEG,/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju88cddensj00987788yotmg.jpg,/home/samsul/Documents/Polyp Detection/kvasir-seg/masks/cju88cddensj00987788yotmg.jpg,kvasir,1,1,531,622
Kvasir-SEG,/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju8bj2ssrmlm0871gc2ug2rs.jpg,/home/samsul/Documents/Polyp Detection/kvasir-seg/masks/cju8bj2ssrmlm0871gc2ug2rs.jpg,kvasir,1,1,449,469
Kvasir-SEG,/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju1dhfok4mhe0878jlgrag0h.jpg,/home/samsul/Documents/Polyp Detection/kvasir-seg/masks/cju1dhfok4mhe0878jlgrag0h.jpg,kvasir,1,1,546,626
Kvasir-SEG,/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cjyzlw7f9faqr070129au64sq.jpg,/home/samsul/Documents/Polyp Detection/kvasir-seg/masks/cjyzlw7f9faqr070129au64sq.jpg,kvasir,1,1,576,720
Kvasir-SEG,/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju3xhpvvimda0987ygrpzni2.jpg,/home/samsul/Documents/Polyp Detection/kvasir-seg/masks/cju3xhpvvimda0987ygrpzni2.jpg,kvasir,1,1,530,622
Kvasir-SEG,/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju88rl5eo94l0850kf5wtrm1.jpg,/home/samsul/Documents/Polyp Detection/kvasir-seg/masks/cju88rl5eo94l0850kf5wtrm1.jpg,kvasir,1,1,530,590
Kvasir-SEG,/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cjyzk8qieoboa0848ogj51wwm.jpg,/home/samsul/Documents/Polyp Detection/kvasir-seg/masks/cjyzk8qieoboa0848ogj51wwm.jpg,kvasir,1,1,576,720
Kvasir-SEG,/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju2rxm8rpbaf0993o3qr2oph.jpg,/home/samsul/Documents/Polyp Detection/kvasir-seg/masks/cju2rxm8rpbaf0993o3qr2oph.jpg,kvasir,1,1,531,571
Kvasir-SEG,/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju414lf2l1lt0801rl3hjllj.jpg,/home/samsul/Documents/Polyp Detection/kvasir-seg/masks/cju414lf2l1lt0801rl3hjllj.jpg,kvasir,4,1,528,610
Kvasir-SEG,/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju2t9tdwuk700835kv0ljmtl.jpg,/home/samsul/Documents/Polyp Detection/kvasir-seg/masks/cju2t9tdwuk700835kv0ljmtl.jpg,kvasir,1,1,473,605
Kvasir-SEG,/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju3u815rg4ek0850vvhtcvcm.jpg,/home/samsul/Documents/Polyp Detection/kvasir-seg/masks/cju3u815rg4ek0850vvhtcvcm.jpg,kvasir,1,1,546,595
Kvasir-SEG,/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju6z7e4bwgdd0987ogkzq9kt.jpg,/home/samsul/Documents/Polyp Detection/kvasir-seg/masks/cju6z7e4bwgdd0987ogkzq9kt.jpg,kvasir,1,1,528,623
Kvasir-SEG,/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju7evxt12m730987rxivne3x.jpg,/home/samsul/Documents/Polyp Detection/kvasir-seg/masks/cju7evxt12m730987rxivne3x.jpg,kvasir,1,1,528,510
Kvasir-SEG,/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju5fw37edaae0801vkwvocn7.jpg,/home/samsul/Documents/Polyp Detection/kvasir-seg/masks/cju5fw37edaae0801vkwvocn7.jpg,kvasir,1,1,530,559
Kvasir-SEG,/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju33w4sdcivk0855x879zht7.jpg,/home/samsul/Documents/Polyp Detection/kvasir-seg/masks/cju33w4sdcivk0855x879zht7.jpg,kvasir,1,1,547,617
Kvasir-SEG,/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju8amfdtqi4x09871tygrgqe.jpg,/home/samsul/Documents/Polyp Detection/kvasir-seg/masks/cju8amfdtqi4x09871tygrgqe.jpg,kvasir,1,1,530,622
Kvasir-SEG,/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju2x7vw87mu30878hye2ca0m.jpg,/home/samsul/Documents/Polyp Detection/kvasir-seg/masks/cju2x7vw87mu30878hye2ca0m.jpg,kvasir,1,1,1070,1348
Kvasir-SEG,/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju83wwn1k55e0850kw6i2d81.jpg,/home/samsul/Documents/Polyp Detection/kvasir-seg/masks/cju83wwn1k55e0850kw6i2d81.jpg,kvasir,1,1,527,622
Kvasir-SEG,/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju7aklv31h4309871m29l4e7.jpg,/home/samsul/Documents/Polyp Detection/kvasir-seg/masks/cju7aklv31h4309871m29l4e7.jpg,kvasir,1,1,529,615
Kvasir-SEG,/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju7bb3ss1uoo0755pmhyco7t.jpg,/home/samsul/Documents/Polyp Detection/kvasir-seg/masks/cju7bb3ss1uoo0755pmhyco7t.jpg,kvasir,1,1,529,502
Kvasir-SEG,/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju41s6nbleqy0755e2mslg0b.jpg,/home/samsul/Documents/Polyp Detection/kvasir-seg/masks/cju41s6nbleqy0755e2mslg0b.jpg,kvasir,1,1,530,561
Kvasir-SEG,/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju43jcqim2cp08172dvjvyui.jpg,/home/samsul/Documents/Polyp Detection/kvasir-seg/masks/cju43jcqim2cp08172dvjvyui.jpg,kvasir,1,1,547,626
Kvasir-SEG,/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju5wrapcm2290818jsh26ppb.jpg,/home/samsul/Documents/Polyp Detection/kvasir-seg/masks/cju5wrapcm2290818jsh26ppb.jpg,kvasir,1,1,528,622
Kvasir-SEG,/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju34eqjpcpm508788b3lhp97.jpg,/home/samsul/Documents/Polyp Detection/kvasir-seg/masks/cju34eqjpcpm508788b3lhp97.jpg,kvasir,1,1,531,557
Kvasir-SEG,/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju2zjcvj9qma0801dk71hhi0.jpg,/home/samsul/Documents/Polyp Detection/kvasir-seg/masks/cju2zjcvj9qma0801dk71hhi0.jpg,kvasir,2,1,528,622
Kvasir-SEG,/home/samsul/Documents/Polyp Detection/kvasir-seg/images/ck2bxw18mmz1k0725litqq2mc.jpg,/home/samsul/Documents/Polyp Detection/kvasir-seg/masks/ck2bxw18mmz1k0725litqq2mc.jpg,kvasir,1,1,528,600
Kvasir-SEG,/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cjyztzaqtrv430848l8xgcerw.jpg,/home/samsul/Documents/Polyp Detection/kvasir-seg/masks/cjyztzaqtrv430848l8xgcerw.jpg,kvasir,1,1,576,720
Kvasir-SEG,/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju2qs32r1vys07999conmbvx.jpg,/home/samsul/Documents/Polyp Detection/kvasir-seg/masks/cju2qs32r1vys07999conmbvx.jpg,kvasir,1,1,528,622
Kvasir-SEG,/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju17r8il13910799dr2wme2e.jpg,/home/samsul/Documents/Polyp Detection/kvasir-seg/masks/cju17r8il13910799dr2wme2e.jpg,kvasir,1,1,531,622
Kvasir-SEG,/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju31rb7vb6110801p9rhacuw.jpg,/home/samsul/Documents/Polyp Detection/kvasir-seg/masks/cju31rb7vb6110801p9rhacuw.jpg,kvasir,1,1,530,622
Kvasir-SEG,/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju17otoe119u0799nqcbl8n1.jpg,/home/samsul/Documents/Polyp Detection/kvasir-seg/masks/cju17otoe119u0799nqcbl8n1.jpg,kvasir,1,1,511,519
Kvasir-SEG,/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju5wj0faly5008187n6530af.jpg,/home/samsul/Documents/Polyp Detection/kvasir-seg/masks/cju5wj0faly5008187n6530af.jpg,kvasir,1,1,530,570
Kvasir-SEG,/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju2tvrvm53ws0801a0jfjdxg.jpg,/home/samsul/Documents/Polyp Detection/kvasir-seg/masks/cju2tvrvm53ws0801a0jfjdxg.jpg,kvasir,1,1,531,568
Kvasir-SEG,/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju8bh8surexp0987o5pzklk1.jpg,/home/samsul/Documents/Polyp Detection/kvasir-seg/masks/cju8bh8surexp0987o5pzklk1.jpg,kvasir,1,1,506,577
Kvasir-SEG,/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju7ddtz729960801uazp1knc.jpg,/home/samsul/Documents/Polyp Detection/kvasir-seg/masks/cju7ddtz729960801uazp1knc.jpg,kvasir,1,1,528,622
Kvasir-SEG,/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju5bf6hxa6m50817rbwettgu.jpg,/home/samsul/Documents/Polyp Detection/kvasir-seg/masks/cju5bf6hxa6m50817rbwettgu.jpg,kvasir,1,1,531,622
Kvasir-SEG,/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju8chxndsre008015uisl4si.jpg,/home/samsul/Documents/Polyp Detection/kvasir-seg/masks/cju8chxndsre008015uisl4si.jpg,kvasir,1,1,444,605
Kvasir-SEG,/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju887ftknop008177nnjt46y.jpg,/home/samsul/Documents/Polyp Detection/kvasir-seg/masks/cju887ftknop008177nnjt46y.jpg,kvasir,1,1,528,619
Kvasir-SEG,/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju5bhv81abur0850ean02atv.jpg,/home/samsul/Documents/Polyp Detection/kvasir-seg/masks/cju5bhv81abur0850ean02atv.jpg,kvasir,1,1,531,611
Kvasir-SEG,/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju30ia8da2bq0799klnehml2.jpg,/home/samsul/Documents/Polyp Detection/kvasir-seg/masks/cju30ia8da2bq0799klnehml2.jpg,kvasir,1,1,531,571
Kvasir-SEG,/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju3518w2d838079939fqztbc.jpg,/home/samsul/Documents/Polyp Detection/kvasir-seg/masks/cju3518w2d838079939fqztbc.jpg,kvasir,1,1,529,623
Kvasir-SEG,/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju7ap09p1kz10850ldccjebj.jpg,/home/samsul/Documents/Polyp Detection/kvasir-seg/masks/cju7ap09p1kz10850ldccjebj.jpg,kvasir,1,1,546,626
Kvasir-SEG,/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju7d8m3b2e210755l8fj1yph.jpg,/home/samsul/Documents/Polyp Detection/kvasir-seg/masks/cju7d8m3b2e210755l8fj1yph.jpg,kvasir,1,1,528,619
Kvasir-SEG,/home/samsul/Documents/Polyp Detection/kvasir-seg/images/cju7f0ec32txj08184asb8w5f.jpg,/home/samsul/Documents/Polyp Detection/kvasir-seg/masks/cju7f0ec32txj08184asb8w5f.jpg,kvasir,1,1,445,604
