dataset,image_path,mask_path,group_id,grouping_level,split
PolypGen,C:\VISKOM\Polyp-Gen\seq8\images\35.jpg,C:\VISKOM\Polyp-Gen\seq8\masks\35.jpg,PolypGen_seq8,sequence,train
PolypGen,C:\VISKOM\Polyp-Gen\seq8\images\36.jpg,C:\VISKOM\Polyp-Gen\seq8\masks\36.jpg,PolypGen_seq8,sequence,train
PolypGen,C:\VISKOM\Polyp-Gen\seq8\images\37.jpg,C:\VISKOM\Polyp-Gen\seq8\masks\37.jpg,PolypGen_seq8,sequence,train
PolypGen,C:\VISKOM\Polyp-Gen\seq8\images\38.jpg,C:\VISKOM\Polyp-Gen\seq8\masks\38.jpg,PolypGen_seq8,sequence,train
PolypGen,C:\VISKOM\Polyp-Gen\seq8\images\39.jpg,C:\VISKOM\Polyp-Gen\seq8\masks\39.jpg,PolypGen_seq8,sequence,train
PolypGen,C:\VISKOM\Polyp-Gen\seq8\images\40.jpg,C:\VISKOM\Polyp-Gen\seq8\masks\40.jpg,PolypGen_seq8,sequence,train
PolypGen,C:\VISKOM\Polyp-Gen\seq8\images\41.jpg,C:\VISKOM\Polyp-Gen\seq8\masks\41.jpg,PolypGen_seq8,sequence,train
PolypGen,C:\VISKOM\Polyp-Gen\seq8\images\42.jpg,C:\VISKOM\Polyp-Gen\seq8\masks\42.jpg,PolypGen_seq8,sequence,train
PolypGen,C:\VISKOM\Polyp-Gen\seq8\images\43.jpg,C:\VISKOM\Polyp-Gen\seq8\masks\43.jpg,PolypGen_seq8,sequence,train
PolypGen,C:\VISKOM\Polyp-Gen\seq8\images\44.jpg,C:\VISKOM\Polyp-Gen\seq8\masks\44.jpg,PolypGen_seq8,sequence,train
PolypGen,C:\VISKOM\Polyp-Gen\seq8\images\45.jpg,C:\VISKOM\Polyp-Gen\seq8\masks\45.jpg,PolypGen_seq8,sequence,train
PolypGen,C:\VISKOM\Polyp-Gen\seq8\images\46.jpg,C:\VISKOM\Polyp-Gen\seq8\masks\46.jpg,PolypGen_seq8,sequence,train
PolypGen,C:\VISKOM\Polyp-Gen\seq8\images\47.jpg,C:\VISKOM\Polyp-Gen\seq8\masks\47.jpg,PolypGen_seq8,sequence,train
PolypGen,C:\VISKOM\Polyp-Gen\seq8\images\48.jpg,C:\VISKOM\Polyp-Gen\seq8\masks\48.jpg,PolypGen_seq8,sequence,train
PolypGen,C:\VISKOM\Polyp-Gen\seq8\images\49.jpg,C:\VISKOM\Polyp-Gen\seq8\masks\49.jpg,PolypGen_seq8,sequence,train
PolypGen,C:\VISKOM\Polyp-Gen\seq8\images\50.jpg,C:\VISKOM\Polyp-Gen\seq8\masks\50.jpg,PolypGen_seq8,sequence,train
PolypGen,C:\VISKOM\Polyp-Gen\seq8\images\51.jpg,C:\VISKOM\Polyp-Gen\seq8\masks\51.jpg,PolypGen_seq8,sequence,train
PolypGen,C:\VISKOM\Polyp-Gen\seq8\images\52.jpg,C:\VISKOM\Polyp-Gen\seq8\masks\52.jpg,PolypGen_seq8,sequence,train
PolypGen,C:\VISKOM\Polyp-Gen\seq8\images\53.jpg,C:\VISKOM\Polyp-Gen\seq8\masks\53.jpg,PolypGen_seq8,sequence,train
PolypGen,C:\VISKOM\Polyp-Gen\seq8\images\54.jpg,C:\VISKOM\Polyp-Gen\seq8\masks\54.jpg,PolypGen_seq8,sequence,train
PolypGen,C:\VISKOM\Polyp-Gen\seq8\images\55.jpg,C:\VISKOM\Polyp-Gen\seq8\masks\55.jpg,PolypGen_seq8,sequence,train
PolypGen,C:\VISKOM\Polyp-Gen\seq8\images\56.jpg,C:\VISKOM\Polyp-Gen\seq8\masks\56.jpg,PolypGen_seq8,sequence,train
PolypGen,C:\VISKOM\Polyp-Gen\seq8\images\57.jpg,C:\VISKOM\Polyp-Gen\seq8\masks\57.jpg,PolypGen_seq8,sequence,train
PolypGen,C:\VISKOM\Polyp-Gen\seq8\images\58.jpg,C:\VISKOM\Polyp-Gen\seq8\masks\58.jpg,PolypGen_seq8,sequence,train
PolypGen,C:\VISKOM\Polyp-Gen\seq8\images\59.jpg,C:\VISKOM\Polyp-Gen\seq8\masks\59.jpg,PolypGen_seq8,sequence,train
PolypGen,C:\VISKOM\Polyp-Gen\seq8\images\60.jpg,C:\VISKOM\Polyp-Gen\seq8\masks\60.jpg,PolypGen_seq8,sequence,train
PolypGen,C:\VISKOM\Polyp-Gen\seq8\images\61.jpg,C:\VISKOM\Polyp-Gen\seq8\masks\61.jpg,PolypGen_seq8,sequence,train
PolypGen,C:\VISKOM\Polyp-Gen\seq8\images\62.jpg,C:\VISKOM\Polyp-Gen\seq8\masks\62.jpg,PolypGen_seq8,sequence,train
PolypGen,C:\VISKOM\Polyp-Gen\seq8\images\63.jpg,C:\VISKOM\Polyp-Gen\seq8\masks\63.jpg,PolypGen_seq8,sequence,train
PolypGen,C:\VISKOM\Polyp-Gen\seq8\images\64.jpg,C:\VISKOM\Polyp-Gen\seq8\masks\64.jpg,PolypGen_seq8,sequence,train
PolypGen,C:\VISKOM\Polyp-Gen\seq8\images\65.jpg,C:\VISKOM\Polyp-Gen\seq8\masks\65.jpg,PolypGen_seq8,sequence,train
PolypGen,C:\VISKOM\Polyp-Gen\seq8\images\66.jpg,C:\VISKOM\Polyp-Gen\seq8\masks\66.jpg,PolypGen_seq8,sequence,train
PolypGen,C:\VISKOM\Polyp-Gen\seq8\images\67.jpg,C:\VISKOM\Polyp-Gen\seq8\masks\67.jpg,PolypGen_seq8,sequence,train
PolypGen,C:\VISKOM\Polyp-Gen\seq8\images\68.jpg,C:\VISKOM\Polyp-Gen\seq8\masks\68.jpg,PolypGen_seq8,sequence,train
PolypGen,C:\VISKOM\Polyp-Gen\seq8\images\69.jpg,C:\VISKOM\Polyp-Gen\seq8\masks\69.jpg,PolypGen_seq8,sequence,train
PolypGen,C:\VISKOM\Polyp-Gen\seq8\images\70.jpg,C:\VISKOM\Polyp-Gen\seq8\masks\70.jpg,PolypGen_seq8,sequence,train
PolypGen,C:\VISKOM\Polyp-Gen\seq8\images\71.jpg,C:\VISKOM\Polyp-Gen\seq8\masks\71.jpg,PolypGen_seq8,sequence,train
PolypGen,C:\VISKOM\Polyp-Gen\seq8\images\72.jpg,C:\VISKOM\Polyp-Gen\seq8\masks\72.jpg,PolypGen_seq8,sequence,train
PolypGen,C:\VISKOM\Polyp-Gen\seq9\images\0.jpg,C:\VISKOM\Polyp-Gen\seq9\masks\0.jpg,PolypGen_seq9,sequence,test
PolypGen,C:\VISKOM\Polyp-Gen\seq9\images\1.jpg,C:\VISKOM\Polyp-Gen\seq9\masks\1.jpg,PolypGen_seq9,sequence,test
PolypGen,C:\VISKOM\Polyp-Gen\seq9\images\2.jpg,C:\VISKOM\Polyp-Gen\seq9\masks\2.jpg,PolypGen_seq9,sequence,test
PolypGen,C:\VISKOM\Polyp-Gen\seq9\images\3.jpg,C:\VISKOM\Polyp-Gen\seq9\masks\3.jpg,PolypGen_seq9,sequence,test
PolypGen,C:\VISKOM\Polyp-Gen\seq9\images\4.jpg,C:\VISKOM\Polyp-Gen\seq9\masks\4.jpg,PolypGen_seq9,sequence,test
PolypGen,C:\VISKOM\Polyp-Gen\seq9\images\5.jpg,C:\VISKOM\Polyp-Gen\seq9\masks\5.jpg,PolypGen_seq9,sequence,test
PolypGen,C:\VISKOM\Polyp-Gen\seq9\images\6.jpg,C:\VISKOM\Polyp-Gen\seq9\masks\6.jpg,PolypGen_seq9,sequence,test
PolypGen,C:\VISKOM\Polyp-Gen\seq9\images\7.jpg,C:\VISKOM\Polyp-Gen\seq9\masks\7.jpg,PolypGen_seq9,sequence,test
PolypGen,C:\VISKOM\Polyp-Gen\seq9\images\8.jpg,C:\VISKOM\Polyp-Gen\seq9\masks\8.jpg,PolypGen_seq9,sequence,test
PolypGen,C:\VISKOM\Polyp-Gen\seq9\images\9.jpg,C:\VISKOM\Polyp-Gen\seq9\masks\9.jpg,PolypGen_seq9,sequence,test
PolypGen,C:\VISKOM\Polyp-Gen\seq9\images\10.jpg,C:\VISKOM\Polyp-Gen\seq9\masks\10.jpg,PolypGen_seq9,sequence,test
PolypGen,C:\VISKOM\Polyp-Gen\seq9\images\11.jpg,C:\VISKOM\Polyp-Gen\seq9\masks\11.jpg,PolypGen_seq9,sequence,test
PolypGen,C:\VISKOM\Polyp-Gen\seq9\images\12.jpg,C:\VISKOM\Polyp-Gen\seq9\masks\12.jpg,PolypGen_seq9,sequence,test
PolypGen,C:\VISKOM\Polyp-Gen\seq9\images\13.jpg,C:\VISKOM\Polyp-Gen\seq9\masks\13.jpg,PolypGen_seq9,sequence,test
PolypGen,C:\VISKOM\Polyp-Gen\seq9\images\14.jpg,C:\VISKOM\Polyp-Gen\seq9\masks\14.jpg,PolypGen_seq9,sequence,test
PolypGen,C:\VISKOM\Polyp-Gen\seq9\images\15.jpg,C:\VISKOM\Polyp-Gen\seq9\masks\15.jpg,PolypGen_seq9,sequence,test
PolypGen,C:\VISKOM\Polyp-Gen\seq9\images\16.jpg,C:\VISKOM\Polyp-Gen\seq9\masks\16.jpg,PolypGen_seq9,sequence,test
PolypGen,C:\VISKOM\Polyp-Gen\seq9\images\17.jpg,C:\VISKOM\Polyp-Gen\seq9\masks\17.jpg,PolypGen_seq9,sequence,test
PolypGen,C:\VISKOM\Polyp-Gen\seq9\images\18.jpg,C:\VISKOM\Polyp-Gen\seq9\masks\18.jpg,PolypGen_seq9,sequence,test
PolypGen,C:\VISKOM\Polyp-Gen\seq9\images\19.jpg,C:\VISKOM\Polyp-Gen\seq9\masks\19.jpg,PolypGen_seq9,sequence,test
PolypGen,C:\VISKOM\Polyp-Gen\seq9\images\20.jpg,C:\VISKOM\Polyp-Gen\seq9\masks\20.jpg,PolypGen_seq9,sequence,test
PolypGen,C:\VISKOM\Polyp-Gen\seq9\images\21.jpg,C:\VISKOM\Polyp-Gen\seq9\masks\21.jpg,PolypGen_seq9,sequence,test
PolypGen,C:\VISKOM\Polyp-Gen\seq9\images\22.jpg,C:\VISKOM\Polyp-Gen\seq9\masks\22.jpg,PolypGen_seq9,sequence,test
PolypGen,C:\VISKOM\Polyp-Gen\seq9\images\23.jpg,C:\VISKOM\Polyp-Gen\seq9\masks\23.jpg,PolypGen_seq9,sequence,test
PolypGen,C:\VISKOM\Polyp-Gen\seq9\images\24.jpg,C:\VISKOM\Polyp-Gen\seq9\masks\24.jpg,PolypGen_seq9,sequence,test
PolypGen,C:\VISKOM\Polyp-Gen\seq9\images\25.jpg,C:\VISKOM\Polyp-Gen\seq9\masks\25.jpg,PolypGen_seq9,sequence,test
PolypGen,C:\VISKOM\Polyp-Gen\seq9\images\26.jpg,C:\VISKOM\Polyp-Gen\seq9\masks\26.jpg,PolypGen_seq9,sequence,test
PolypGen,C:\VISKOM\Polyp-Gen\seq9\images\27.jpg,C:\VISKOM\Polyp-Gen\seq9\masks\27.jpg,PolypGen_seq9,sequence,test
PolypGen,C:\VISKOM\Polyp-Gen\seq9\images\28.jpg,C:\VISKOM\Polyp-Gen\seq9\masks\28.jpg,PolypGen_seq9,sequence,test
PolypGen,C:\VISKOM\Polyp-Gen\seq9\images\29.jpg,C:\VISKOM\Polyp-Gen\seq9\masks\29.jpg,PolypGen_seq9,sequence,test
PolypGen,C:\VISKOM\Polyp-Gen\seq9\images\30.jpg,C:\VISKOM\Polyp-Gen\seq9\masks\30.jpg,PolypGen_seq9,sequence,test
PolypGen,C:\VISKOM\Polyp-Gen\seq9\images\31.jpg,C:\VISKOM\Polyp-Gen\seq9\masks\31.jpg,PolypGen_seq9,sequence,test
PolypGen,C:\VISKOM\Polyp-Gen\seq9\images\32.jpg,C:\VISKOM\Polyp-Gen\seq9\masks\32.jpg,PolypGen_seq9,sequence,test
PolypGen,C:\VISKOM\Polyp-Gen\seq9\images\33.jpg,C:\VISKOM\Polyp-Gen\seq9\masks\33.jpg,PolypGen_seq9,sequence,test
PolypGen,C:\VISKOM\Polyp-Gen\seq9\images\34.jpg,C:\VISKOM\Polyp-Gen\seq9\masks\34.jpg,PolypGen_seq9,sequence,test
PolypGen,C:\VISKOM\Polyp-Gen\seq9\images\35.jpg,C:\VISKOM\Polyp-Gen\seq9\masks\35.jpg,PolypGen_seq9,sequence,test
PolypGen,C:\VISKOM\Polyp-Gen\seq9\images\36.jpg,C:\VISKOM\Polyp-Gen\seq9\masks\36.jpg,PolypGen_seq9,sequence,test
PolypGen,C:\VISKOM\Polyp-Gen\seq9\images\37.jpg,C:\VISKOM\Polyp-Gen\seq9\masks\37.jpg,PolypGen_seq9,sequence,test
PolypGen,C:\VISKOM\Polyp-Gen\seq9\images\38.jpg,C:\VISKOM\Polyp-Gen\seq9\masks\38.jpg,PolypGen_seq9,sequence,test
PolypGen,C:\VISKOM\Polyp-Gen\seq9\images\39.jpg,C:\VISKOM\Polyp-Gen\seq9\masks\39.jpg,PolypGen_seq9,sequence,test
PolypGen,C:\VISKOM\Polyp-Gen\seq9\images\40.jpg,C:\VISKOM\Polyp-Gen\seq9\masks\40.jpg,PolypGen_seq9,sequence,test
PolypGen,C:\VISKOM\Polyp-Gen\seq9\images\41.jpg,C:\VISKOM\Polyp-Gen\seq9\masks\41.jpg,PolypGen_seq9,sequence,test
PolypGen,C:\VISKOM\Polyp-Gen\seq9\images\42.jpg,C:\VISKOM\Polyp-Gen\seq9\masks\42.jpg,PolypGen_seq9,sequence,test
PolypGen,C:\VISKOM\Polyp-Gen\seq9\images\43.jpg,C:\VISKOM\Polyp-Gen\seq9\masks\43.jpg,PolypGen_seq9,sequence,test
PolypGen,C:\VISKOM\Polyp-Gen\seq9\images\44.jpg,C:\VISKOM\Polyp-Gen\seq9\masks\44.jpg,PolypGen_seq9,sequence,test
PolypGen,C:\VISKOM\Polyp-Gen\seq9\images\45.jpg,C:\VISKOM\Polyp-Gen\seq9\masks\45.jpg,PolypGen_seq9,sequence,test
PolypGen,C:\VISKOM\Polyp-Gen\seq9\images\46.jpg,C:\VISKOM\Polyp-Gen\seq9\masks\46.jpg,PolypGen_seq9,sequence,test
PolypGen,C:\VISKOM\Polyp-Gen\seq9\images\47.jpg,C:\VISKOM\Polyp-Gen\seq9\masks\47.jpg,PolypGen_seq9,sequence,test
PolypGen,C:\VISKOM\Polyp-Gen\seq9\images\48.jpg,C:\VISKOM\Polyp-Gen\seq9\masks\48.jpg,PolypGen_seq9,sequence,test
PolypGen,C:\VISKOM\Polyp-Gen\seq9\images\49.jpg,C:\VISKOM\Polyp-Gen\seq9\masks\49.jpg,PolypGen_seq9,sequence,test
PolypGen,C:\VISKOM\Polyp-Gen\seq9\images\50.jpg,C:\VISKOM\Polyp-Gen\seq9\masks\50.jpg,PolypGen_seq9,sequence,test
PolypGen,C:\VISKOM\Polyp-Gen\seq10\images\0.jpg,C:\VISKOM\Polyp-Gen\seq10\masks\0.jpg,PolypGen_seq10,sequence,test
PolypGen,C:\VISKOM\Polyp-Gen\seq10\images\1.jpg,C:\VISKOM\Polyp-Gen\seq10\masks\1.jpg,PolypGen_seq10,sequence,test
PolypGen,C:\VISKOM\Polyp-Gen\seq10\images\2.jpg,C:\VISKOM\Polyp-Gen\seq10\masks\2.jpg,PolypGen_seq10,sequence,test
PolypGen,C:\VISKOM\Polyp-Gen\seq10\images\3.jpg,C:\VISKOM\Polyp-Gen\seq10\masks\3.jpg,PolypGen_seq10,sequence,test
PolypGen,C:\VISKOM\Polyp-Gen\seq10\images\4.jpg,C:\VISKOM\Polyp-Gen\seq10\masks\4.jpg,PolypGen_seq10,sequence,test
PolypGen,C:\VISKOM\Polyp-Gen\seq10\images\5.jpg,C:\VISKOM\Polyp-Gen\seq10\masks\5.jpg,PolypGen_seq10,sequence,test
PolypGen,C:\VISKOM\Polyp-Gen\seq10\images\6.jpg,C:\VISKOM\Polyp-Gen\seq10\masks\6.jpg,PolypGen_seq10,sequence,test
PolypGen,C:\VISKOM\Polyp-Gen\seq10\images\7.jpg,C:\VISKOM\Polyp-Gen\seq10\masks\7.jpg,PolypGen_seq10,sequence,test
PolypGen,C:\VISKOM\Polyp-Gen\seq10\images\8.jpg,C:\VISKOM\Polyp-Gen\seq10\masks\8.jpg,PolypGen_seq10,sequence,test
PolypGen,C:\VISKOM\Polyp-Gen\seq10\images\9.jpg,C:\VISKOM\Polyp-Gen\seq10\masks\9.jpg,PolypGen_seq10,sequence,test
PolypGen,C:\VISKOM\Polyp-Gen\seq10\images\10.jpg,C:\VISKOM\Polyp-Gen\seq10\masks\10.jpg,PolypGen_seq10,sequence,test
PolypGen,C:\VISKOM\Polyp-Gen\seq10\images\11.jpg,C:\VISKOM\Polyp-Gen\seq10\masks\11.jpg,PolypGen_seq10,sequence,test
PolypGen,C:\VISKOM\Polyp-Gen\seq10\images\12.jpg,C:\VISKOM\Polyp-Gen\seq10\masks\12.jpg,PolypGen_seq10,sequence,test
PolypGen,C:\VISKOM\Polyp-Gen\seq10\images\13.jpg,C:\VISKOM\Polyp-Gen\seq10\masks\13.jpg,PolypGen_seq10,sequence,test
PolypGen,C:\VISKOM\Polyp-Gen\seq10\images\14.jpg,C:\VISKOM\Polyp-Gen\seq10\masks\14.jpg,PolypGen_seq10,sequence,test
PolypGen,C:\VISKOM\Polyp-Gen\seq10\images\15.jpg,C:\VISKOM\Polyp-Gen\seq10\masks\15.jpg,PolypGen_seq10,sequence,test
PolypGen,C:\VISKOM\Polyp-Gen\seq10\images\16.jpg,C:\VISKOM\Polyp-Gen\seq10\masks\16.jpg,PolypGen_seq10,sequence,test
PolypGen,C:\VISKOM\Polyp-Gen\seq10\images\17.jpg,C:\VISKOM\Polyp-Gen\seq10\masks\17.jpg,PolypGen_seq10,sequence,test
PolypGen,C:\VISKOM\Polyp-Gen\seq10\images\18.jpg,C:\VISKOM\Polyp-Gen\seq10\masks\18.jpg,PolypGen_seq10,sequence,test
PolypGen,C:\VISKOM\Polyp-Gen\seq10\images\19.jpg,C:\VISKOM\Polyp-Gen\seq10\masks\19.jpg,PolypGen_seq10,sequence,test
PolypGen,C:\VISKOM\Polyp-Gen\seq10\images\20.jpg,C:\VISKOM\Polyp-Gen\seq10\masks\20.jpg,PolypGen_seq10,sequence,test
PolypGen,C:\VISKOM\Polyp-Gen\seq10\images\21.jpg,C:\VISKOM\Polyp-Gen\seq10\masks\21.jpg,PolypGen_seq10,sequence,test
PolypGen,C:\VISKOM\Polyp-Gen\seq10\images\22.jpg,C:\VISKOM\Polyp-Gen\seq10\masks\22.jpg,PolypGen_seq10,sequence,test
PolypGen,C:\VISKOM\Polyp-Gen\seq10\images\23.jpg,C:\VISKOM\Polyp-Gen\seq10\masks\23.jpg,PolypGen_seq10,sequence,test
PolypGen,C:\VISKOM\Polyp-Gen\seq10\images\24.jpg,C:\VISKOM\Polyp-Gen\seq10\masks\24.jpg,PolypGen_seq10,sequence,test
PolypGen,C:\VISKOM\Polyp-Gen\seq11\images\0.jpg,C:\VISKOM\Polyp-Gen\seq11\masks\0.jpg,PolypGen_seq11,sequence,train
PolypGen,C:\VISKOM\Polyp-Gen\seq11\images\1.jpg,C:\VISKOM\Polyp-Gen\seq11\masks\1.jpg,PolypGen_seq11,sequence,train
PolypGen,C:\VISKOM\Polyp-Gen\seq11\images\2.jpg,C:\VISKOM\Polyp-Gen\seq11\masks\2.jpg,PolypGen_seq11,sequence,train
PolypGen,C:\VISKOM\Polyp-Gen\seq11\images\3.jpg,C:\VISKOM\Polyp-Gen\seq11\masks\3.jpg,PolypGen_seq11,sequence,train
PolypGen,C:\VISKOM\Polyp-Gen\seq11\images\4.jpg,C:\VISKOM\Polyp-Gen\seq11\masks\4.jpg,PolypGen_seq11,sequence,train
PolypGen,C:\VISKOM\Polyp-Gen\seq11\images\5.jpg,C:\VISKOM\Polyp-Gen\seq11\masks\5.jpg,PolypGen_seq11,sequence,train
PolypGen,C:\VISKOM\Polyp-Gen\seq11\images\6.jpg,C:\VISKOM\Polyp-Gen\seq11\masks\6.jpg,PolypGen_seq11,sequence,train
PolypGen,C:\VISKOM\Polyp-Gen\seq11\images\7.jpg,C:\VISKOM\Polyp-Gen\seq11\masks\7.jpg,PolypGen_seq11,sequence,train
PolypGen,C:\VISKOM\Polyp-Gen\seq11\images\8.jpg,C:\VISKOM\Polyp-Gen\seq11\masks\8.jpg,PolypGen_seq11,sequence,train
PolypGen,C:\VISKOM\Polyp-Gen\seq11\images\9.jpg,C:\VISKOM\Polyp-Gen\seq11\masks\9.jpg,PolypGen_seq11,sequence,train
PolypGen,C:\VISKOM\Polyp-Gen\seq11\images\10.jpg,C:\VISKOM\Polyp-Gen\seq11\masks\10.jpg,PolypGen_seq11,sequence,train
PolypGen,C:\VISKOM\Polyp-Gen\seq11\images\11.jpg,C:\VISKOM\Polyp-Gen\seq11\masks\11.jpg,PolypGen_seq11,sequence,train
PolypGen,C:\VISKOM\Polyp-Gen\seq11\images\12.jpg,C:\VISKOM\Polyp-Gen\seq11\masks\12.jpg,PolypGen_seq11,sequence,train
PolypGen,C:\VISKOM\Polyp-Gen\seq11\images\13.jpg,C:\VISKOM\Polyp-Gen\seq11\masks\13.jpg,PolypGen_seq11,sequence,train
PolypGen,C:\VISKOM\Polyp-Gen\seq11\images\14.jpg,C:\VISKOM\Polyp-Gen\seq11\masks\14.jpg,PolypGen_seq11,sequence,train
PolypGen,C:\VISKOM\Polyp-Gen\seq11\images\15.jpg,C:\VISKOM\Polyp-Gen\seq11\masks\15.jpg,PolypGen_seq11,sequence,train
PolypGen,C:\VISKOM\Polyp-Gen\seq11\images\16.jpg,C:\VISKOM\Polyp-Gen\seq11\masks\16.jpg,PolypGen_seq11,sequence,train
PolypGen,C:\VISKOM\Polyp-Gen\seq11\images\17.jpg,C:\VISKOM\Polyp-Gen\seq11\masks\17.jpg,PolypGen_seq11,sequence,train
PolypGen,C:\VISKOM\Polyp-Gen\seq11\images\18.jpg,C:\VISKOM\Polyp-Gen\seq11\masks\18.jpg,PolypGen_seq11,sequence,train
PolypGen,C:\VISKOM\Polyp-Gen\seq11\images\19.jpg,C:\VISKOM\Polyp-Gen\seq11\masks\19.jpg,PolypGen_seq11,sequence,train
PolypGen,C:\VISKOM\Polyp-Gen\seq11\images\20.jpg,C:\VISKOM\Polyp-Gen\seq11\masks\20.jpg,PolypGen_seq11,sequence,train
PolypGen,C:\VISKOM\Polyp-Gen\seq11\images\21.jpg,C:\VISKOM\Polyp-Gen\seq11\masks\21.jpg,PolypGen_seq11,sequence,train
PolypGen,C:\VISKOM\Polyp-Gen\seq11\images\22.jpg,C:\VISKOM\Polyp-Gen\seq11\masks\22.jpg,PolypGen_seq11,sequence,train
PolypGen,C:\VISKOM\Polyp-Gen\seq11\images\23.jpg,C:\VISKOM\Polyp-Gen\seq11\masks\23.jpg,PolypGen_seq11,sequence,train
PolypGen,C:\VISKOM\Polyp-Gen\seq11\images\24.jpg,C:\VISKOM\Polyp-Gen\seq11\masks\24.jpg,PolypGen_seq11,sequence,train
PolypGen,C:\VISKOM\Polyp-Gen\seq11\images\25.jpg,C:\VISKOM\Polyp-Gen\seq11\masks\25.jpg,PolypGen_seq11,sequence,train
PolypGen,C:\VISKOM\Polyp-Gen\seq11\images\26.jpg,C:\VISKOM\Polyp-Gen\seq11\masks\26.jpg,PolypGen_seq11,sequence,train
PolypGen,C:\VISKOM\Polyp-Gen\seq11\images\27.jpg,C:\VISKOM\Polyp-Gen\seq11\masks\27.jpg,PolypGen_seq11,sequence,train
PolypGen,C:\VISKOM\Polyp-Gen\seq11\images\28.jpg,C:\VISKOM\Polyp-Gen\seq11\masks\28.jpg,PolypGen_seq11,sequence,train
PolypGen,C:\VISKOM\Polyp-Gen\seq11\images\29.jpg,C:\VISKOM\Polyp-Gen\seq11\masks\29.jpg,PolypGen_seq11,sequence,train
PolypGen,C:\VISKOM\Polyp-Gen\seq11\images\30.jpg,C:\VISKOM\Polyp-Gen\seq11\masks\30.jpg,PolypGen_seq11,sequence,train
PolypGen,C:\VISKOM\Polyp-Gen\seq11\images\31.jpg,C:\VISKOM\Polyp-Gen\seq11\masks\31.jpg,PolypGen_seq11,sequence,train
PolypGen,C:\VISKOM\Polyp-Gen\seq11\images\32.jpg,C:\VISKOM\Polyp-Gen\seq11\masks\32.jpg,PolypGen_seq11,sequence,train
PolypGen,C:\VISKOM\Polyp-Gen\seq11\images\33.jpg,C:\VISKOM\Polyp-Gen\seq11\masks\33.jpg,PolypGen_seq11,sequence,train
PolypGen,C:\VISKOM\Polyp-Gen\seq11\images\34.jpg,C:\VISKOM\Polyp-Gen\seq11\masks\34.jpg,PolypGen_seq11,sequence,train
PolypGen,C:\VISKOM\Polyp-Gen\seq11\images\35.jpg,C:\VISKOM\Polyp-Gen\seq11\masks\35.jpg,PolypGen_seq11,sequence,train
PolypGen,C:\VISKOM\Polyp-Gen\seq11\images\36.jpg,C:\VISKOM\Polyp-Gen\seq11\masks\36.jpg,PolypGen_seq11,sequence,train
PolypGen,C:\VISKOM\Polyp-Gen\seq11\images\37.jpg,C:\VISKOM\Polyp-Gen\seq11\masks\37.jpg,PolypGen_seq11,sequence,train
PolypGen,C:\VISKOM\Polyp-Gen\seq11\images\38.jpg,C:\VISKOM\Polyp-Gen\seq11\masks\38.jpg,PolypGen_seq11,sequence,train
PolypGen,C:\VISKOM\Polyp-Gen\seq11\images\39.jpg,C:\VISKOM\Polyp-Gen\seq11\masks\39.jpg,PolypGen_seq11,sequence,train
PolypGen,C:\VISKOM\Polyp-Gen\seq11\images\40.jpg,C:\VISKOM\Polyp-Gen\seq11\masks\40.jpg,PolypGen_seq11,sequence,train
PolypGen,C:\VISKOM\Polyp-Gen\seq11\images\41.jpg,C:\VISKOM\Polyp-Gen\seq11\masks\41.jpg,PolypGen_seq11,sequence,train
PolypGen,C:\VISKOM\Polyp-Gen\seq11\images\42.jpg,C:\VISKOM\Polyp-Gen\seq11\masks\42.jpg,PolypGen_seq11,sequence,train
PolypGen,C:\VISKOM\Polyp-Gen\seq11\images\43.jpg,C:\VISKOM\Polyp-Gen\seq11\masks\43.jpg,PolypGen_seq11,sequence,train
PolypGen,C:\VISKOM\Polyp-Gen\seq11\images\44.jpg,C:\VISKOM\Polyp-Gen\seq11\masks\44.jpg,PolypGen_seq11,sequence,train
PolypGen,C:\VISKOM\Polyp-Gen\seq11\images\45.jpg,C:\VISKOM\Polyp-Gen\seq11\masks\45.jpg,PolypGen_seq11,sequence,train
PolypGen,C:\VISKOM\Polyp-Gen\seq11\images\46.jpg,C:\VISKOM\Polyp-Gen\seq11\masks\46.jpg,PolypGen_seq11,sequence,train
PolypGen,C:\VISKOM\Polyp-Gen\seq11\images\47.jpg,C:\VISKOM\Polyp-Gen\seq11\masks\47.jpg,PolypGen_seq11,sequence,train
PolypGen,C:\VISKOM\Polyp-Gen\seq11\images\48.jpg,C:\VISKOM\Polyp-Gen\seq11\masks\48.jpg,PolypGen_seq11,sequence,train
PolypGen,C:\VISKOM\Polyp-Gen\seq11\images\49.jpg,C:\VISKOM\Polyp-Gen\seq11\masks\49.jpg,PolypGen_seq11,sequence,train
PolypGen,C:\VISKOM\Polyp-Gen\seq11\images\50.jpg,C:\VISKOM\Polyp-Gen\seq11\masks\50.jpg,PolypGen_seq11,sequence,train
PolypGen,C:\VISKOM\Polyp-Gen\seq11\images\51.jpg,C:\VISKOM\Polyp-Gen\seq11\masks\51.jpg,PolypGen_seq11,sequence,train
PolypGen,C:\VISKOM\Polyp-Gen\seq11\images\52.jpg,C:\VISKOM\Polyp-Gen\seq11\masks\52.jpg,PolypGen_seq11,sequence,train
PolypGen,C:\VISKOM\Polyp-Gen\seq11\images\53.jpg,C:\VISKOM\Polyp-Gen\seq11\masks\53.jpg,PolypGen_seq11,sequence,train
